plot,sp,fire hist,tag #,dead,storrie.dead,chips.live,storrie.live,other.live,notes
1.4.5,QUKE FOCAL,SSKC,2372,,,1.4,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,0.5,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,0.7,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1.1,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,3.3,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1.2,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,3.1,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1.3,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,2.8,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,2.6,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1.1,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1.5,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,2.9,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,4.6,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,2.5,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1.6,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,3.1,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,2.5,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,0.9,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1.5,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1.3,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,3.8,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1.1,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1.1,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1.6,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,0.7,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,2.6,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1.4,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1.2,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,1.3,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,3.9,,,
1.4.5,QUKE FOCAL,SSKC,2372,,,3.4,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2.5,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,3.5,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.1,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2.2,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.8,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.4,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2.4,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.6,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.1,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.9,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.2,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.3,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2.6,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2.8,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2.3,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.4,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.1,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2.7,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2.8,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2.7,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.4,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.8,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.9,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.4,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.8,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2.4,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.4,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2.1,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.9,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,3.2,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.6,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.3,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.3,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2.1,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.2,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.6,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.2,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.7,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.4,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,1.5,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2.7,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.7,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,2,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.8,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.5,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.6,,,
1.4.6,QUKE FOCAL,SSKC,2409,,,0.9,,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,1.7,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,1.5,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,5,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,8.9,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,8.2,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,2.8,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,5.6,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,2.7,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,3.7,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,2.9,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,2.5,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,8.4,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,1.8,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,7.5,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,1.4,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,1.4,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,3.7,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,1.5,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,9.8,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,1.4,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,2.8,,
2.1.1,QUKE FOCAL,KSSC,2308,,,,2.1,,
2.1.2,QUKE FOCAL,SSSC,2495,,,,0.4,,
2.1.2,QUKE FOCAL,SSSC,2495,,,,0.4,,
2.1.2,QUKE FOCAL,SSSC,2495,,,,0.6,,
2.1.2,QUKE FOCAL,SSSC,2495,,,,0.5,,
2.1.2,QUKE FOCAL,SSSC,2495,,,,0.5,,
2.1.2,QUKE FOCAL,SSSC,2495,,,,0.5,,
2.1.2,QUKE FOCAL,SSSC,2495,,,,0.7,,
2.1.2,QUKE FOCAL,SSSC,2495,,,,0.3,,
2.1.2,QUKE FOCAL,SSSC,2495,,,,0.6,,
2.1.3,QUKE FOCAL,SSSC,2393,1,,,2.6,,
2.1.3,QUKE FOCAL,SSSC,2393,0.6,,,1.6,,
2.1.3,QUKE FOCAL,SSSC,2393,0.6,,,1,,
2.1.3,QUKE FOCAL,SSSC,2393,1.2,,,1.6,,
2.1.3,QUKE FOCAL,SSSC,2393,,,,1,,
2.1.3,QUKE FOCAL,SSSC,2393,,,,0.8,,
2.1.3,QUKE FOCAL,SSSC,2393,,,,1.4,,
2.1.3,QUKE FOCAL,SSSC,2393,,,,1.2,,
2.1.3,QUKE FOCAL,SSSC,2393,,,,1.1,,
2.1.3,QUKE FOCAL,SSSC,2393,,,,0.7,,
2.1.3,QUKE FOCAL,SSSC,2393,,,,0.6,,
2.1.4,QUKE FOCAL,SSSC,2494,,,,,1.5,
2.1.4,QUKE FOCAL,SSSC,2494,,,,,0.8,
2.1.5,QUKE FOCAL,KSSC,2411,,,,8.6,,
2.1.5,QUKE FOCAL,KSSC,2411,,,,3,,
2.1.5,QUKE FOCAL,KSSC,2411,,,,2.3,,
2.1.5,QUKE FOCAL,KSSC,2411,,,,2.4,,
2.1.5,QUKE FOCAL,KSSC,2411,,,,5.3,,
2.1.5,QUKE FOCAL,KSSC,2411,,,,2.3,,
2.1.5,QUKE FOCAL,KSSC,2411,,,,1.2,,
2.1.5,QUKE FOCAL,KSSC,2411,,,,1.5,,
2.1.6,QUKE FOCAL,KSSC,2366,,,,3.6,,
2.1.6,QUKE FOCAL,KSSC,2366,,,,7.5,,
2.1.6,QUKE FOCAL,KSSC,2366,,,,4.2,,
2.1.6,QUKE FOCAL,KSSC,2366,,,,5.8,,
2.1.6,QUKE FOCAL,KSSC,2366,,,,2.7,,
2.1.6,QUKE FOCAL,KSSC,2366,,,,1.9,,
2.1.6,QUKE FOCAL,KSSC,2366,,,,2.5,,
2.1.6,QUKE FOCAL,KSSC,2366,,,,2.4,,
2.1.6,QUKE FOCAL,KSSC,2366,,,,3,,
2.1.6,QUKE FOCAL,KSSC,2366,,,,1.7,,
2.2.1,QUKE FOCAL,SSSC,2314,,,0.4,,,
2.2.1,QUKE FOCAL,SSSC,2314,,,0.5,,,
2.2.1,QUKE FOCAL,SSSC,2314,,,0.2,,,
2.2.3,QUKE FOCAL,SSSC,2319,,,,,,
2.2.4,QUKE FOCAL,SSSC,2316,,,,,,
2.2.5,QUKE FOCAL,SSSC,2490,0.2,,1.3,,,"sur sto, but has chips sprouts"
2.2.5,QUKE FOCAL,SSSC,2490,,,0.7,,,
2.2.5,QUKE FOCAL,SSSC,2490,,,1.6,,, 
2.2.5,QUKE FOCAL,SSSC,2490,,,0.8,,,
2.2.5,QUKE FOCAL,SSSC,2490,,,2.7,,,
2.2.5,QUKE FOCAL,SSSC,2490,,,0.4,,,
2.2.5,QUKE FOCAL,SSSC,2490,,,1.6,,,
2.2.5,QUKE FOCAL,SSSC,2490,,,1.6,,,
2.2.5,QUKE FOCAL,SSSC,2490,,,0.9,,,
2.2.5,QUKE FOCAL,SSSC,2490,,,0.8,,,
2.2.5,QUKE FOCAL,SSSC,2490,,,0.4,,,
2.2.5,QUKE FOCAL,SSSC,2490,,,0.4,,,
2.2.5,QUKE FOCAL,SSSC,2490,,,1.6,,,
2.2.5,QUKE FOCAL,SSSC,2490,,,0.2,,,
2.2.5,QUKE FOCAL,SSSC,2490,,,0.7,,,
2.2.5,QUKE FOCAL,SSSC,2490,,,1.1,,,
2.2.6,QUKE FOCAL,SSSC,2415,,,0.8,,,small chips sps
2.2.6,QUKE FOCAL,SSSC,2415,,,0.3,,,
2.2.6,QUKE FOCAL,SSSC,2415,,,0.7,,,
2.2.6,QUKE FOCAL,SSSC,2415,,,0.4,,,
2.2.6,QUKE FOCAL,SSSC,2415,,,0.4,,,
2.2.6,QUKE FOCAL,SSSC,2415,,,0.6,,,
2.2.6,QUKE FOCAL,SSSC,2415,,,0.9,,,
2.2.2,QUKE FOCAL,SSSC,2398,,,,,,"PRE-STORRIE TREE ALIVE, ONE CHIPS(?) SPROUT, NO diam record, NO STORRIE SPROUTS"
2.3.1,QUKE FOCAL,SSKC,2309,,,1.2,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,0.8,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,3,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,0.7,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,0.7,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,0.9,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.3,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,0.8,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.5,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.5,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.5,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,2.3,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,0.9,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,0.9,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.3,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.8,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.3,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.3,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.4,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,0.9,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.8,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,0.9,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.4,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.6,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,0.6,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.1,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.1,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.3,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.2,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.1,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.7,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.6,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.2,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,0.7,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,0.9,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.4,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,1.2,,,
2.3.1,QUKE FOCAL,SSKC,2309,,,0.5,,,
2.3.2,QUKE FOCAL,KSKC,2498,2,,1.8,,,
2.3.2,QUKE FOCAL,KSKC,2498,2.9,,1.5,,,
2.3.2,QUKE FOCAL,KSKC,2498,2.2,,1.4,,,
2.3.2,QUKE FOCAL,KSKC,2498,2.8,,1.5,,,
2.3.2,QUKE FOCAL,KSKC,2498,,,0.4,,,
2.3.2,QUKE FOCAL,KSKC,2498,,,0.3,,,
2.3.3,QUKE FOCAL,SSSC,2395,,,,,,
2.3.4,QUKE FOCAL,KSKC,2493,2.2,,1.6,,,
2.3.4,QUKE FOCAL,KSKC,2493,2.3,,0.9,,,
2.3.4,QUKE FOCAL,KSKC,2493,4.2,,1,,,
2.3.4,QUKE FOCAL,KSKC,2493,3.9,,0.4,,,
2.3.4,QUKE FOCAL,KSKC,2493,3.8,,0.6,,,
2.3.4,QUKE FOCAL,KSKC,2493,1.7,,1.4,,,
2.3.4,QUKE FOCAL,KSKC,2493,,,0.9,,,
2.3.4,QUKE FOCAL,KSKC,2493,,,1.6,,,
2.3.4,QUKE FOCAL,KSKC,2493,,,0.6,,,
2.3.4,QUKE FOCAL,KSKC,2493,,,0.8,,,
2.3.4,QUKE FOCAL,KSKC,2493,,,0.2,,,
2.3.4,QUKE FOCAL,KSKC,2493,,,1.3,,,
2.3.4,QUKE FOCAL,KSKC,2493,,,0.9,,,
2.3.4,QUKE FOCAL,KSKC,2493,,,0.4,,,
2.3.4,QUKE FOCAL,KSKC,2493,,,2,,,
2.3.4,QUKE FOCAL,KSKC,2493,,,1.3,,,
2.3.4,QUKE FOCAL,KSKC,2493,,,0.6,,,
2.3.4,QUKE FOCAL,KSKC,2493,,,0.9,,,
2.3.4,QUKE FOCAL,KSKC,2493,,,0.9,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,1.3,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,0.4,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,0.5,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,1.2,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,1.2,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,0.9,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,0.4,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,0.4,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,0.5,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,0.5,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,0.7,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,7,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,0.4,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,0.5,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,0.5,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,1.1,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,0.7,,,
2.3.5,QUKE FOCAL,SSSC,2370,,,0.4,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1.8,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1,,,
2.3.6,QUKE FOCAL,SSKC,0,,,0.5,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1.8,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1.4,,,
2.3.6,QUKE FOCAL,SSKC,0,,,2.8,,,
2.3.6,QUKE FOCAL,SSKC,0,,,2.4,,,
2.3.6,QUKE FOCAL,SSKC,0,,,2.5,,,
2.3.6,QUKE FOCAL,SSKC,0,,,0.8,,,
2.3.6,QUKE FOCAL,SSKC,0,,,0.8,,,
2.3.6,QUKE FOCAL,SSKC,0,,,4.1,,,
2.3.6,QUKE FOCAL,SSKC,0,,,2.1,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1.2,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1.8,,,
2.3.6,QUKE FOCAL,SSKC,0,,,2.2,,,
2.3.6,QUKE FOCAL,SSKC,0,,,0.9,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1.5,,,
2.3.6,QUKE FOCAL,SSKC,0,,,2.3,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1.4,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1.5,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1.2,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1.3,,,
2.3.6,QUKE FOCAL,SSKC,0,,,2.2,,,
2.3.6,QUKE FOCAL,SSKC,0,,,3.4,,,
2.3.6,QUKE FOCAL,SSKC,0,,,0.7,,,
2.3.6,QUKE FOCAL,SSKC,0,,,0.6,,,
2.3.6,QUKE FOCAL,SSKC,0,,,3,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1.3,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1.6,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1.3,,,
2.3.6,QUKE FOCAL,SSKC,0,,,1.3,,,
2.3.6,QUKE FOCAL,SSKC,0,,,0.7,,,
2.4.1,QUKE FOCAL,SSKC,2394,3.6,,2.5,,,4 chips k abcos
2.4.1,QUKE FOCAL,SSKC,2394,3,,3.5,,,
2.4.1,QUKE FOCAL,SSKC,2394,,,1,,,
2.4.1,QUKE FOCAL,SSKC,2394,,,1,,,
2.4.1,QUKE FOCAL,SSKC,2394,,,1.6,,,
2.4.1,QUKE FOCAL,SSKC,2394,,,2.6,,,
2.4.1,QUKE FOCAL,SSKC,2394,,,2.1,,,
2.4.1,QUKE FOCAL,SSKC,2394,,,0.7,,,
2.4.1,QUKE FOCAL,SSKC,2394,,,1.4,,,
2.4.1,QUKE FOCAL,SSKC,2394,,,1.9,,,
2.4.1,QUKE FOCAL,SSKC,2394,,,1,,,
2.4.1,QUKE FOCAL,SSKC,2394,,,1.6,,,
2.4.1,QUKE FOCAL,SSKC,2394,,,1.3,,,
2.4.1,QUKE FOCAL,SSKC,2394,,,1.6,,,
2.4.2,QUKE FOCAL,KC,2379,0.4,,0.5,,,heavily grazed sps short
2.4.2,QUKE FOCAL,KC,2379,0.3,,0.6,,,
2.4.2,QUKE FOCAL,KC,2379,0.3,,0.6,,,
2.4.2,QUKE FOCAL,KC,2379,0.3,,0.4,,,
2.4.2,QUKE FOCAL,KC,2379,0.5,,0.4,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.5,,,
2.4.2,QUKE FOCAL,KC,2379,,,1,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.2,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.3,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.3,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.5,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.3,,,
2.4.2,QUKE FOCAL,KC,2379,,,1.3,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.6,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.4,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.6,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.9,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.4,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.5,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.5,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.3,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.4,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.6,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.3,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.5,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.6,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.5,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.6,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.5,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.4,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.6,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.5,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.5,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.4,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.8,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.6,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.7,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.9,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.5,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.4,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.4,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.6,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.4,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.4,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.5,,,
2.4.2,QUKE FOCAL,KC,2379,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.7,,,"lg pre-sto snag, chips sps grazed heavily"
2.4.3,QUKE FOCAL,KC,2382,,,0.9,,,
2.4.3,QUKE FOCAL,KC,2382,,,1.7,,,
2.4.3,QUKE FOCAL,KC,2382,,,1.8,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.6,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.6,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.4,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.7,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.4,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.2,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.6,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.4,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.9,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.4,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.4,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.4,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.5,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.6,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.4,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.4,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.5,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.6,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.7,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.4,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.4,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.5,,,
2.4.3,QUKE FOCAL,KC,2382,,,1,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.7,,,
2.4.3,QUKE FOCAL,KC,2382,,,1,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,1,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.5,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,1.1,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.4,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.5,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.5,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.5,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.5,,,
2.4.3,QUKE FOCAL,KC,2382,,,1,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.8,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.3,QUKE FOCAL,KC,2382,,,0.3,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,2.1,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,2.7,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.1,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.7,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.1,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,2.4,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,2.2,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.2,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,2.7,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.7,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.3,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.2,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.5,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.8,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.8,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.9,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.2,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,2,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.9,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.3,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.2,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,2.2,,,
